original_instance_name,family,n_variables,n_quadratic_terms,qubo_json,strategy_name,layout_mode,relabeling_mode,ordering_used,physical_ordering_used,initial_layout,p,gamma,beta,topology,optimization_level,seed_transpiler,random_seed,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,depth_overhead,twoq_overhead,failure_flag,failure_message,transpiled_ops_json,natural_fixed_transpiled_depth,natural_fixed_transpiled_gate_count,natural_fixed_transpiled_2q_count,natural_fixed_swap_count,natural_fixed_depth_overhead,natural_fixed_twoq_overhead,delta_depth_vs_natural_fixed,delta_gate_count_vs_natural_fixed,delta_2q_vs_natural_fixed,delta_swap_vs_natural_fixed,pct_depth_change_vs_natural_fixed,pct_gate_count_change_vs_natural_fixed,pct_2q_change_vs_natural_fixed,pct_swap_change_vs_natural_fixed,standard_qiskit_transpiled_depth,standard_qiskit_transpiled_gate_count,standard_qiskit_transpiled_2q_count,standard_qiskit_swap_count,delta_depth_vs_standard_qiskit,delta_gate_count_vs_standard_qiskit,delta_2q_vs_standard_qiskit,delta_swap_vs_standard_qiskit
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",null,null,1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,84,251,111,27,84,0.002061625011265278,1.5,1.3214285714285714,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 27, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,-18,-8,-8,-8,-17.647058823529413,-3.088803088803089,-6.722689075630252,-22.857142857142858,84,251,111,27,0,0,0,0
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,102,259,119,35,84,0.0018417079700157046,1.8214285714285714,1.4166666666666667,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 35, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,0,0,0,0,0.0,0.0,0.0,0.0,84,251,111,27,18,8,8,8
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[2, 8, 0, 10, 7, 4, 11, 1, 5, 6, 3, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,122,267,127,43,84,0.0017947090091183782,2.1785714285714284,1.5119047619047619,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 43, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,20,8,8,8,19.607843137254903,3.088803088803089,6.722689075630252,22.857142857142858,84,251,111,27,38,16,16,16
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[2, 3, 9, 10, 0, 1, 4, 5, 6, 8, 11, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,98,261,121,37,84,0.0017058750381693244,1.75,1.4404761904761905,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 37, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,-4,2,2,2,-3.9215686274509802,0.7722007722007722,1.680672268907563,5.714285714285714,84,251,111,27,14,10,10,10
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[2, 10, 4, 3, 9, 0, 6, 8, 1, 5, 11, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,110,263,123,39,84,0.001903291093185544,1.9642857142857142,1.4642857142857142,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 39, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,8,4,4,4,7.8431372549019605,1.5444015444015444,3.361344537815126,11.428571428571429,84,251,111,27,26,12,12,12
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[2, 3, 9, 10, 0, 1, 4, 5, 6, 8, 11, 7]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,99,262,122,38,84,0.001900290953926742,1.7678571428571428,1.4523809523809523,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 38, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,-3,3,3,3,-2.9411764705882355,1.1583011583011582,2.5210084033613445,8.571428571428571,84,251,111,27,15,11,11,11
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[2, 10, 4, 3, 9, 0, 6, 8, 1, 5, 11, 7]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,107,262,122,38,84,0.0017960000550374389,1.9107142857142858,1.4523809523809523,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 38, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,5,3,3,3,4.901960784313726,1.1583011583011582,2.5210084033613445,8.571428571428571,84,251,111,27,23,11,11,11
maxcut_n12_p0.60_seed202,maxcut,12,42,data/instances_rq1_extended/maxcut_n12_p0.60_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[2, 3, 10, 1, 4, 6, 8, 11, 7, 5, 9, 0]","[5, 8, 3, 4, 6, 9, 7, 2, 1, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 7, 2, 1, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,56,152,84,125,265,125,41,84,0.0017692090477794409,2.232142857142857,1.4880952380952381,False,,"{""barrier"": 2, ""cx"": 84, ""rz"": 102, ""swap"": 41, ""sx"": 36}",102,259,119,35,1.8214285714285714,1.4166666666666667,23,6,6,6,22.54901960784314,2.3166023166023164,5.042016806722689,17.142857142857142,84,251,111,27,41,14,14,14
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,line,1,123,123,41,136,68,78,286,122,54,68,0.00223687500692904,1.9024390243902438,1.7941176470588236,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 54, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,-27,-43,-43,-43,-25.714285714285715,-13.069908814589665,-26.060606060606062,-44.329896907216494,78,286,122,54,0,0,0,0
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,41,136,68,105,329,165,97,68,0.0019439589232206345,2.5609756097560976,2.426470588235294,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 97, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,0,0,0,0,0.0,0.0,0.0,0.0,78,286,122,54,27,43,43,43
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[7, 2, 10, 8, 0, 15, 14, 4, 12, 1, 5, 6, 11, 3, 9, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,41,136,68,94,345,181,113,68,0.001975291990675032,2.292682926829268,2.661764705882353,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 113, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,-11,16,16,16,-10.476190476190476,4.86322188449848,9.696969696969697,16.49484536082474,78,286,122,54,16,59,59,59
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[2, 3, 9, 4, 6, 10, 11, 1, 8, 15, 5, 7, 13, 14, 12, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,41,136,68,90,350,186,118,68,0.0018942920723930001,2.1951219512195124,2.735294117647059,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 118, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,-15,21,21,21,-14.285714285714286,6.382978723404255,12.727272727272727,21.649484536082475,78,286,122,54,12,64,64,64
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[2, 9, 3, 10, 1, 6, 8, 4, 13, 15, 7, 12, 0, 5, 11, 14]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,41,136,68,100,350,186,118,68,0.0019076670287176967,2.4390243902439024,2.735294117647059,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 118, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,-5,21,21,21,-4.761904761904762,6.382978723404255,12.727272727272727,21.649484536082475,78,286,122,54,22,64,64,64
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[2, 3, 9, 4, 6, 10, 11, 1, 8, 15, 5, 7, 13, 14, 12, 0]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]",1,0.7,0.3,line,1,123,123,41,136,68,90,318,154,86,68,0.0019029999384656549,2.1951219512195124,2.264705882352941,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 86, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,-15,-11,-11,-11,-14.285714285714286,-3.3434650455927053,-6.666666666666667,-11.34020618556701,78,286,122,54,12,32,32,32
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[2, 9, 3, 10, 1, 6, 8, 4, 13, 15, 7, 12, 0, 5, 11, 14]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]",1,0.7,0.3,line,1,123,123,41,136,68,87,319,155,87,68,0.001925540971569717,2.1219512195121952,2.2794117647058822,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 87, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,-18,-10,-10,-10,-17.142857142857142,-3.0395136778115504,-6.0606060606060606,-10.309278350515465,78,286,122,54,9,33,33,33
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[2, 3, 4, 10, 11, 1, 8, 13, 14, 6, 15, 5, 7, 9, 12, 0]","[7, 6, 8, 5, 9, 4, 10, 3, 11, 2, 12, 1, 13, 0, 14, 15]","[7, 6, 8, 5, 9, 4, 10, 3, 11, 2, 12, 1, 13, 0, 14, 15]",1,0.7,0.3,line,1,123,123,41,136,68,79,323,159,91,68,0.001945542055182159,1.9268292682926829,2.338235294117647,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 91, ""sx"": 48}",105,329,165,97,2.5609756097560976,2.426470588235294,-26,-6,-6,-6,-24.761904761904763,-1.8237082066869301,-3.6363636363636362,-6.185567010309279,78,286,122,54,1,37,37,37
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,grid_2d,1,123,123,41,136,68,65,251,87,19,68,0.0022519159829244018,1.5853658536585367,1.2794117647058822,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 19, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,-8,-7,-7,-7,-10.95890410958904,-2.7131782945736433,-7.446808510638298,-26.923076923076923,65,251,87,19,0,0,0,0
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,41,136,68,73,258,94,26,68,0.001950165955349803,1.7804878048780488,1.3823529411764706,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 26, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,0,0,0,0,0.0,0.0,0.0,0.0,65,251,87,19,8,7,7,7
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[7, 2, 10, 8, 0, 15, 14, 4, 12, 1, 5, 6, 11, 3, 9, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,41,136,68,67,263,99,31,68,0.0018907500198110938,1.6341463414634145,1.4558823529411764,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 31, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,-6,5,5,5,-8.219178082191782,1.937984496124031,5.319148936170213,19.23076923076923,65,251,87,19,2,12,12,12
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[2, 3, 9, 4, 6, 10, 11, 1, 8, 15, 5, 7, 13, 14, 12, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,41,136,68,82,270,106,38,68,0.0019702499266713858,2.0,1.5588235294117647,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 38, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,9,12,12,12,12.32876712328767,4.651162790697675,12.76595744680851,46.15384615384615,65,251,87,19,17,19,19,19
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[2, 9, 3, 10, 1, 6, 8, 4, 13, 15, 7, 12, 0, 5, 11, 14]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,41,136,68,70,264,100,32,68,0.0019673750502988696,1.7073170731707317,1.4705882352941178,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 32, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,-3,6,6,6,-4.109589041095891,2.3255813953488373,6.382978723404255,23.076923076923077,65,251,87,19,5,13,13,13
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[2, 3, 9, 4, 6, 10, 11, 1, 8, 15, 5, 7, 13, 14, 12, 0]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]",1,0.7,0.3,grid_2d,1,123,123,41,136,68,71,259,95,27,68,0.0019264169968664646,1.7317073170731707,1.3970588235294117,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 27, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,-2,1,1,1,-2.73972602739726,0.3875968992248062,1.0638297872340425,3.8461538461538463,65,251,87,19,6,8,8,8
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[2, 9, 3, 10, 1, 6, 8, 4, 13, 15, 7, 12, 0, 5, 11, 14]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]",1,0.7,0.3,grid_2d,1,123,123,41,136,68,77,262,98,30,68,0.0019398750737309456,1.8780487804878048,1.4411764705882353,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 30, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,4,4,4,4,5.47945205479452,1.550387596899225,4.25531914893617,15.384615384615385,65,251,87,19,12,11,11,11
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[2, 3, 4, 10, 11, 1, 8, 13, 14, 6, 15, 5, 7, 9, 12, 0]","[5, 6, 9, 1, 4, 10, 2, 7, 8, 13, 0, 11, 14, 3, 12, 15]","[5, 6, 9, 1, 4, 10, 2, 7, 8, 13, 0, 11, 14, 3, 12, 15]",1,0.7,0.3,grid_2d,1,123,123,41,136,68,77,260,96,28,68,0.001972125028260052,1.8780487804878048,1.411764705882353,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 28, ""sx"": 48}",73,258,94,26,1.7804878048780488,1.3823529411764706,4,2,2,2,5.47945205479452,0.7751937984496124,2.127659574468085,7.6923076923076925,65,251,87,19,12,9,9,9
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,65,258,94,26,68,0.0022120840149000287,1.5853658536585367,1.3823529411764706,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 26, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,-39,-17,-17,-17,-37.5,-6.181818181818182,-15.315315315315315,-39.53488372093023,65,258,94,26,0,0,0,0
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,104,275,111,43,68,0.0019666668958961964,2.5365853658536586,1.6323529411764706,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 43, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,0,0,0,0,0.0,0.0,0.0,0.0,65,258,94,26,39,17,17,17
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[7, 2, 10, 8, 0, 15, 14, 4, 12, 1, 5, 6, 11, 3, 9, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,89,270,106,38,68,0.0019382910104468465,2.1707317073170733,1.5588235294117647,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 38, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,-15,-5,-5,-5,-14.423076923076923,-1.8181818181818181,-4.504504504504505,-11.627906976744185,65,258,94,26,24,12,12,12
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[2, 3, 9, 4, 6, 10, 11, 1, 8, 15, 5, 7, 13, 14, 12, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,84,285,121,53,68,0.001963042072020471,2.048780487804878,1.7794117647058822,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 53, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,-20,10,10,10,-19.23076923076923,3.6363636363636362,9.00900900900901,23.25581395348837,65,258,94,26,19,27,27,27
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[2, 9, 3, 10, 1, 6, 8, 4, 13, 15, 7, 12, 0, 5, 11, 14]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,84,283,119,51,68,0.0019854160491377115,2.048780487804878,1.75,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 51, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,-20,8,8,8,-19.23076923076923,2.909090909090909,7.207207207207207,18.6046511627907,65,258,94,26,19,25,25,25
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[2, 3, 9, 4, 6, 10, 11, 1, 8, 15, 5, 7, 13, 14, 12, 0]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,86,269,105,37,68,0.00201495795045048,2.097560975609756,1.5441176470588236,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 37, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,-18,-6,-6,-6,-17.307692307692307,-2.1818181818181817,-5.405405405405405,-13.953488372093023,65,258,94,26,21,11,11,11
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[2, 9, 3, 10, 1, 6, 8, 4, 13, 15, 7, 12, 0, 5, 11, 14]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,76,269,105,37,68,0.001928458921611309,1.853658536585366,1.5441176470588236,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 37, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,-28,-6,-6,-6,-26.923076923076923,-2.1818181818181817,-5.405405405405405,-13.953488372093023,65,258,94,26,11,11,11,11
maxcut_n16_p0.30_seed202,maxcut,16,34,data/instances_rq1_extended/maxcut_n16_p0.30_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[2, 3, 4, 10, 11, 1, 8, 13, 14, 6, 15, 5, 7, 9, 12, 0]","[8, 5, 9, 6, 7, 3, 4, 12, 11, 10, 2, 1, 14, 13, 0, 15]","[8, 5, 9, 6, 7, 3, 4, 12, 11, 10, 2, 1, 14, 13, 0, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,41,136,68,72,267,103,35,68,0.0019161660457029939,1.7560975609756098,1.5147058823529411,False,,"{""barrier"": 2, ""cx"": 68, ""rz"": 114, ""swap"": 35, ""sx"": 48}",104,275,111,43,2.5365853658536586,1.6323529411764706,-32,-8,-8,-8,-30.76923076923077,-2.909090909090909,-7.207207207207207,-18.6046511627907,65,258,94,26,7,9,9,9
